"SUBMITTED_DATE","CASE_NO","NAME","ADDRESS","ADDRESS2","CITY","STATE","POSTAL_CODE","NBR_IMMIGRANTS","BEGIN_DATE","END_DATE","JOB_TITLE","DOL_DECISION_DATE","CERTIFIED_BEGIN_DATE","CERTIFIED_END_DATE","JOB_CODE","APPROVAL_STATUS","WAGE_RATE_1","RATE_PER_1","MAX_RATE_1","PART_TIME_1","CITY_1","STATE_1","PREVAILING_WAGE_1","WAGE_SOURCE_1","YR_SOURCE_PUB_1","OTHER_WAGE_SOURCE_1","WAGE_RATE_2","RATE_PER_2","MAX_RATE_2","PART_TIME_2","CITY_2","STATE_2","PREVAILING_WAGE_2","WAGE_SOURCE_2","YR_SOURCE_PUB_2","OTHER_WAGE_SOURCE_2"
2002-01-28 17:35:00,"I-02028-0005949","Empire Blue Cross Blue Shield","1440 Broadway  12 th floor","","New York","NY","10018     ","007","02/11/2002","02/10/2005","Software Developer II","01/28/2002","02/11/2002","02/10/2005","030","Certified",90000.00000,"Year",110000.00000,"N","New York ","NY",45718.00000,"Other","2002","USDL OES/SOC WAGE DATA","","","","","","","","","",""
2002-01-28 17:38:00,"I-02028-0005953","Empire Blue Cross Blue Shield","1440 Broadway  12 th floor","","New York","NY","10018     ","001","02/11/2002","02/10/2005","HTML Developer","01/28/2002","02/11/2002","02/10/2005","030","Certified",70000.00000,"Year",80000.00000,"N","New York ","NY",45718.00000,"Other","2002","USDL OES/SOC WAGE DATA","","","","","","","","","",""
2002-01-28 17:38:00,"I-02028-0005955","MASSIVEMEDIA, INC","356 BOWERY, 3RD Floor","","New York","NY","10012     ","001","01/28/2002","01/27/2005","NORTH AMERICAN SALES MANAGER","01/29/2002","01/29/2002","01/27/2005","163","Certified",125000.00000,"Year",,"N","NEW YORK","NY",58510.00000,"Other","2002","NEW YORK NY PMSA","","","","","","","","","",""
2002-01-28 17:39:00,"I-02028-0005957","Univ. of Ala. at Birmingham (UAB)","250 Hill Univ. Ctr.","1400 Univ. Blvd.","Birmingham","AL","35294-1150","001","04/01/2002","03/31/2005","research assistant","01/28/2002","04/01/2002","03/31/2005","090","Certified",24108.00000,"Year",,"N","birmingham","AL",25376.00000,"SESA","","","","","","","","","","","",""
2002-01-28 17:41:00,"I-02028-0005959","RLW Analytics, Inc.","1055 Broadway Street, Suite G","","Sonoma","CA","95476     ","001","01/30/2002","01/20/2005","Analyst","01/28/2002","01/30/2002","01/20/2005","050","Certified",45000.00000,"Year",,"N","Sonoma","CA",31387.00000,"Other","2002","ETA-ALC Economic Data Center","","","","","","","","","",""
2002-01-28 17:46:00,"I-02028-0005961","Optium, Inc.","500 Horizon Drive","Suite 505","Chalfont","PA","18914     ","001","02/01/2002","02/01/2005","NPI Test Engineer","01/28/2002","02/01/2002","02/01/2005","003","Certified",65000.00000,"Year",,"N","Chalfont","PA",43597.00000,"Other","2002","Online Wage Library","","","","","","","","","",""
2002-01-28 17:48:00,"I-02028-0005963","Fairchild Semiconductor Corporation","82 Running Hill Road","","South Portland","ME","04106     ","001","05/01/2002","05/01/2005","Marketing Programs Associate","01/28/2002","05/01/2002","05/01/2005","161","Certified",32000.00000,"Year",,"N","South Portland","ME",31657.60000,"SESA","","","","","","","","","","","",""
2002-01-28 17:52:00,"I-02028-0005965","American Enterprise Institute ","1150 Seventeenth St. NW","","Washington","DC","20036-4670","001","02/15/2002","02/15/2005","Research Assistant","01/28/2002","02/15/2002","02/15/2005","199","Certified",40000.00000,"Year",42000.00000,"N","Washington","DC",37835.00000,"Other","2001","Watson/Wyatt 2001 ","","","","","","","","","",""
2002-01-28 17:52:00,"I-02028-0005967","Gennera Knab & Company","1415 N. Dayton","","Chicago","IL","60622     ","001","05/15/2002","05/14/2005","Graphic Designer","01/28/2002","05/15/2002","05/14/2005","141","Certified",45000.00000,"Year",,"N","Chicago","IL",39900.00000,"Other","2001","Watson Wyatt Data Services","","","","","","","","","",""
2002-01-28 17:55:00,"I-02028-0005971","Univ. of Ala. at Birmingham (UAB)","250 Hill Univ. Ctr.","1400 Univ. Blvd.","Birmingham","AL","35294-1150","001","07/01/2002","06/30/2005","pgy - 4 resident pediatrics","01/28/2002","07/01/2002","06/30/2005","090","Certified",39000.00000,"Year",,"N","birmingham","AL",38151.00000,"Other","2000","coth","","","","","","","","","",""
2002-01-28 17:55:00,"I-02028-0005973","Rockefeller Hricak Architects Inc","4052 Del Rey Avenue","Suite 102","Venice","CA","90292     ","001","01/28/2002","01/27/2005","Intern Architect","01/28/2002","01/28/2002","01/27/2005","001","Certified",48000.00000,"Year",,"N","Venice","CA",30037.00000,"Other","2002","ERI","","","","","","","","","",""
2002-01-28 17:56:00,"I-02028-0005975","KBACE Technologies, Inc.","Two Executive Park Drive","","Bedford","NH","03110     ","005","05/24/2002","05/24/2005","Programmer Analyst","01/28/2002","05/24/2002","05/24/2005","030","Certified",40768.00000,"Year",72000.00000,"N","Bedford","NH",40768.00000,"Other","2002","OES SOC Wage Data","","","","","","","","","",""
2002-01-28 17:59:00,"I-02028-0005979","ID8 Media, Inc.","2070 Allston Way, #3","","Berkeley","CA","94704     ","001","02/01/2002","01/31/2005","Multimedia Application Engineer","01/29/2002","02/01/2002","01/31/2005","032","Certified",25.17200,"Hour",,"Y","BERKELEY ","CA",25.17200,"Other","2002","ECS Geog Report on Prof. & Sci.","","","","","","","","","",""
2002-01-28 18:00:00,"I-02028-0005981","Pinnacle Systems Inc","10 Corporate Place South","2nd Floor","Piscataway","NJ","08854     ","001","01/28/2002","01/28/2005","Programmer Analyst","01/28/2002","01/28/2002","01/28/2005","039","Certified",75000.00000,"Year",,"N","Piscataway","NJ",54500.00000,"Other","2000","Watson Wyatt Data Services","75000","Year","","N","New York","NY","54500","Other","2000","Watson Wyatt Data Services"
2002-01-28 18:03:00,"I-02028-0005983","Tritex Corporation","337 W. Cerritos Avenue","","Glendale","CA","91204-2703","001","02/02/2002","02/02/2005","Art Director","01/28/2002","02/02/2002","02/02/2005","141","Certified",45527.00000,"Year",,"N","New York","NY",45527.00000,"Other","2002","OES","","","","","","","","","",""
2002-01-28 18:06:00,"I-02028-0005985","Innova Consulting Group Inc","111 North Market Street","","San Jose","CA","95113     ","001","02/15/2002","02/15/2005","COMMUNICATIONS DIRECTOR","01/28/2002","02/15/2002","02/15/2005","165","Certified",29.54000,"Hour",,"N","San Jose","CA",29.54000,"Other","2000","OES","","","","","","","","","",""
2002-01-28 18:06:00,"I-02028-0005899","Inhale Therapeutic Systems","150 Industrial Road","","San Carlos","CA","94070     ","001","02/11/2002","02/11/2005","senior Scientist","01/28/2002","02/11/2002","02/11/2005","079","Certified",86500.00000,"Year",114475.00000,"N","San Carlos","CA",83100.00000,"Other","2001","Watson Wyatt","","","","","","","","","",""
2002-01-28 18:08:00,"I-02028-0005987","Array Biopharma Inc","1885 33rd Street","","Boulder","CO","80301     ","001","03/01/2002","03/01/2005","Research Scientist","01/28/2002","03/01/2002","03/01/2005","022","Certified",75000.00000,"Year",85000.00000,"N","Boulder","CO",57803.20000,"SESA","","","","","","","","","","","",""
2002-01-28 18:11:00,"I-02028-0005989","CRANDALL AND ASSOCIATES INC","20 W 1ST STREET SUITE 107","","MESA","AZ","85201     ","001","01/28/2002","01/08/2005","CONSULTING DIETICIAN","01/28/2002","01/28/2002","01/08/2005","077","Certified",21.00000,"Hour",,"Y","SALEM ","OR",17.19000,"Other","2002","OES WAGE SURVEY","21","Hour","","Y","SEATTLE","WA","18.83","Other","2002","OES WAGE SURVEY"
2002-01-28 18:11:00,"I-02023-0003663","Union City Body Company  LP","600 Central Avenue","Suite 310","Highland Park","IL","60035     ","001","02/04/2002","02/04/2005","Regional Business Development Manager","01/28/2002","02/04/2002","02/04/2005","163","Certified",72000.00000,"Year",,"N","Union City","IN",68890.00000,"Other","2002","OES Wage Survey","","","","","","","","","",""
2002-01-28 18:12:00,"I-02028-0005991","Permacel Inc.","US Highway #1","P. O. Box 671","New Brunswick","NJ","08903     ","001","04/20/2002","04/19/2005","Import/Export Support Coordinator","01/28/2002","04/20/2002","04/19/2005","160","Certified",32310.00000,"Year",,"N","New Brunswick","NJ",34008.00000,"Other","2002","OES","","","","","","","","","",""
2002-01-28 18:12:00,"I-02028-0005995","Applied Card Systems","4700 Exchange Court","","Boca Raton","FL","33431     ","001","02/04/2002","02/03/2005","Software Engineer","01/28/2002","02/04/2002","02/03/2005","030","Certified",70000.00000,"Year",,"N","Boca Raton","FL",45552.00000,"Other","2002","OES SOC Wage Survey","","","","","","","","","",""
2002-01-28 18:14:00,"I-02028-0005999","Arizona Medical Clinic","13640 N. Plaza del Rio Blvd.","","Peoria","AZ","85381     ","001","07/15/2002","07/15/2005","Orthopedist","01/28/2002","07/15/2002","07/15/2005","070","Certified",220000.00000,"Year",,"N","Peoria","AZ",118500.00000,"SESA","","","","","","","","","","","",""
2002-01-28 18:14:00,"I-02028-0006001","American Peptide Co.","777 E. Evelyn Ave.","","Sunnyvale ","CA","94086     ","001","05/02/2002","05/01/2005","Analytical Chemist","01/28/2002","05/02/2002","05/01/2005","041","Certified",30000.00000,"Year",,"N","Vista","CA",29328.00000,"Other","2001","Economic Research Institute","","","","","","","","","",""
2002-01-28 18:17:00,"I-02028-0006003","Accelrys, Inc.","575 Science Drive","","Madison","WI","53711     ","001","01/28/2002","10/01/2004","Software Engineer Developer","01/28/2002","01/28/2002","10/01/2004","030","Certified",49749.00000,"Year",,"N","Madison","WI",40165.00000,"Other","2001","Online Wage Library","","","","","","","","","",""
2002-01-28 18:18:00,"I-02028-0006005","American Peptide Co.","777 E. Evelyn Ave.","","Sunnyvale ","CA","94086     ","001","05/02/2002","05/01/2005","Analytical Chemist","01/28/2002","05/02/2002","05/01/2005","041","Certified",30000.00000,"Year",,"N","Vista","CA",29328.00000,"Other","2001","Economic Research Institute","","","","","","","","","",""
2002-01-28 18:19:00,"I-02028-0006007","Abrad Entertainment, Incorporated","1045 North Garfield Avenue","","Pasadena","CA","91104-3533","001","04/21/2002","04/21/2005","Lead Guitarist","01/28/2002","04/21/2002","04/21/2005","152","Certified",400.00000,"Week",1000.00000,"N","Pasadena","CA",400.00000,"Collective Bargaining Agreement","","","","","","","","","","","",""
2002-01-28 18:27:00,"I-02028-0006009","Citigroup, Inc.","290 East John Carpenter Freeway","","Irving","TX","75062     ","001","05/01/2002","01/20/2005","Financial Reporting Analyst","01/28/2002","05/01/2002","01/20/2005","020","Certified",60000.00000,"Year",,"N","Irving","TX",33800.00000,"Other","2002","OES Wage Library","","","","","","","","","",""
2002-01-28 18:29:00,"I-02028-0005993","Linear Technology Corporation","1630 McCarthy Blvd.","","Milpitas","CA","95035     ","001","07/01/2002","06/30/2005","design engineer","01/28/2002","07/01/2002","06/30/2005","003","Certified",65000.00000,"Year",,"N","milpitas","CA",58282.00000,"Other","2002","oes wage data","","","","","","","","","",""
2002-01-28 18:30:00,"I-02028-0005613","Oracle Corporation","500 Oracle Parkway","","Redwood Shores","CA","94065     ","001","02/11/2002","02/11/2005","Software Engineer (Principal Consultant)","01/28/2002","02/11/2002","02/11/2005","030","Certified",75000.00000,"Year",,"N","Irving","TX",68100.00000,"Other","2001","Watson Wyatt","","","","","","","","","",""
2002-01-28 18:32:00,"I-02028-0006011","SRIVEN SYSTEMS,INC","86-01 Homelawn Street","","Jamaica","NY","11432     ","001","01/28/2002","01/27/2005","Programmer Analyst","01/28/2002","01/28/2002","01/27/2005","030","Certified",4800000.00000,"Year",8000000.00000,"N","New York","NY",4800000.00000,"Other","2001","eri salary survey","","","","","","","","","",""
2002-01-28 18:38:00,"I-02028-0006013","Chembridge Research Laboratories","16981 Via Tazon","Suite K","San Diego","CA","92127     ","001","01/28/2002","01/27/2005","Research Scientist","01/28/2002","01/28/2002","01/27/2005","022","Certified",36.05000,"Hour",,"N","San Diego","CA",36.06000,"Other","2001","ACS SALARY SURVEY","","","","","","","","","",""
2002-01-28 18:38:00,"I-02028-0006015","Microsoft Corporation","One Microsoft Way","","Redmond","WA","98052     ","001","01/28/2002","01/27/2005","Support Engineer, Level 58","01/28/2002","01/28/2002","01/27/2005","030","Certified",66000.00000,"Year",,"N","Charlotte","NC",46400.00000,"Other","2000","Watson Wyatt 4815","","","","","","","","","",""
2002-01-28 18:39:00,"I-02028-0006017","Western Missouri Mental Health Center","600 East 22nd Street","","Kansas City","MO","64108     ","001","07/01/2002","06/30/2003","4th Year Resident Physician","01/28/2002","07/01/2002","06/30/2003","070","Certified",36204.00000,"Year",36204.00000,"N","Kansas City","MO",37500.00000,"SESA","","","","","","","","","","","",""
2002-01-28 18:40:00,"I-02028-0006019","Pacific Maritime Association","550 California St.","","San Francisco","CA","94104     ","005","02/10/2002","02/10/2005","Systems Analyst","01/28/2002","02/10/2002","02/10/2005","030","Certified",55000.00000,"Year",75000.00000,"N","San Francisco","CA",48381.00000,"Other","2002","OWS Online Wage Library","","","","","","","","","",""
2002-01-28 18:45:00,"I-02028-0006023","Asian Americans For Community Involvement","2400 Moorpark Avenue, Suite 300","","San Jose","CA","95128     ","001","03/16/2002","03/15/2005","Behavioral Health Counselor","01/28/2002","03/16/2002","03/15/2005","099","Certified",18.00000,"Hour",,"Y","San Jose","CA",13.68000,"Other","2002","OES Wage","","","","","","","","","",""
2002-01-28 18:46:00,"I-02028-0006025","Western Missouri Mental Health Center","600 East 22nd Street","","Kansas City","MO","64108     ","001","07/01/2002","06/30/2003","4th Year Resident Physician","01/28/2002","07/01/2002","06/30/2003","070","Certified",36204.00000,"Year",36204.00000,"N","Kansas City","MO",37500.00000,"SESA","","","","","","","","","","","",""
2002-01-28 18:51:00,"I-02028-0006027","LOS ANGELES WIRELESS INC","15125 VENTURA BLVD","","SHERMAN OAKS","CA","91403     ","001","01/28/2002","01/28/2005","Applications Programmer","01/28/2002","01/28/2002","01/28/2005","030","Certified",16.17000,"Hour",16.17000,"Y","SHERMAN OAKS","CA",16.17000,"Other","2001","OES","","","","","","","","","",""
2002-01-28 18:51:00,"I-02028-0006029","Dedica Design LLC","9225 Cedar Trails Lane","","Valley Center","CA","92082     ","001","01/28/2002","01/27/2005","Graphic Designer","01/29/2002","01/29/2002","01/27/2005","141","Certified",28.84000,"Hour",,"N","Valley Center","CA",28.27000,"Other","2001","Aquent Survey of Design Salaries","","","","","","","","","",""
2002-01-28 18:53:00,"I-02028-0006031","Vittoria International Accessories II, Inc.","10 West 33rd Street","Suite 240","New York","NY","10001     ","001","01/28/2002","05/22/2004","Fashion Designer","01/28/2002","01/28/2002","05/22/2004","141","Certified",16.46000,"Hour",,"Y","New York","NY",17.32000,"Other","2002","OES Wage Data","","","","","","","","","",""
2002-01-28 18:53:00,"I-02028-0006033","University of Texas Medical Branch","UT Box 55146","","Galveston","TX","77555-5146","001","06/01/2002","05/31/2003","Post-Doctoral Fellow","01/28/2002","06/01/2002","05/31/2003","090","Certified",32000.00000,"Year",,"N","GALVESTON","TX",25376.00000,"SESA","","","","","","","","","","","",""
2002-01-28 19:06:00,"I-02028-0006035","Mediterranean Kitchen Express","1417 Broadway","","Seattle","WA","98122     ","001","01/28/2002","01/27/2005","Certified Public Accountant","01/28/2002","01/28/2002","01/27/2005","160","Certified",36462.00000,"Year",,"N","Seattle","WA",36462.00000,"SESA","","","","","","","","","","","",""
2002-01-28 19:07:00,"I-02028-0006037","Western Missouri Mental Health Center","600 East 22nd Street","","Kansas City","MO","64108     ","001","07/01/2002","06/30/2005","1st Year Resident Physician","01/28/2002","07/01/2002","06/30/2005","070","Certified",31380.00000,"Year",31380.00000,"N","Kansas City","MO",33000.00000,"SESA","","","","","","","","","","","",""
2002-01-28 19:07:00,"I-02028-0006039","Kompass Integrated Solutions, Inc.","4944 Schelbert Ter.","","Fremont","CA","94555     ","001","02/01/2002","02/01/2005","Management Analyst","01/29/2002","02/01/2002","02/01/2005","161","Certified",80000.00000,"Year",,"N","Fremont","CA",76627.00000,"Other","2002","OES SOC Database","","","","","","","","","",""
2002-01-28 19:12:00,"I-02028-0006041","TRAVELSPAN VACATIONS","110 WEST 34TH STREET","","NEW YORK","NY","10001     ","001","01/28/2002","01/27/2005","WEB DEVELOPER DBA ADMIN","01/28/2002","01/28/2002","01/27/2005","001","Certified",40000.00000,"Year",60000.00000,"N","NEWYORK","NY",40000.00000,"SESA","","","","","","","","","","","",""
2002-01-28 19:12:00,"I-02028-0006043","Richard S. Gershman & Associates P.C.","400 Garden City Plaza","","Garden City","NY","11530     ","001","01/28/2002","01/27/2005","Office Manager","01/28/2002","01/28/2002","01/27/2005","169","Certified",32550.00000,"Year",,"N","Garden City","NY",34258.00000,"Other","2002","oes wage data","","","","","","","","","",""
2002-01-28 19:13:00,"I-02028-0006045","Hawthorne & Co., CPA","15220 6th Avenue, S.W.","","Seattle","WA","98166     ","001","03/01/2002","03/01/2005","ACCOUNTANT","01/28/2002","03/01/2002","03/01/2005","160","Certified",30000.00000,"Year",33000.00000,"N","SEATTLE","WA",30000.00000,"Other","2000","EMPLOYERS GROUP SURVEY","","","","","","","","","",""
2002-01-28 19:15:00,"I-02028-0006047","Kompass Integrated Solutions, Inc.","4944 Schelbert Ter.","","Fremont","CA","94555     ","001","02/01/2002","02/01/2005","Management Analyst","01/28/2002","02/01/2002","02/01/2005","161","Certified",80000.00000,"Year",,"N","Fremont","CA",76627.00000,"Other","2002","OWS Online Wage Library","","","","","","","","","",""
2002-01-28 19:20:00,"I-02028-0005807","California Commerce Bank","2029 Century Park East, 41st Floor","","Los Angeles","CA","90067     ","001","05/03/2002","05/02/2005","Programmer","01/28/2002","05/03/2002","05/02/2005","030","Certified",60500.00000,"Year",,"N","Los Angeles","CA",52691.00000,"Other","2001","Employers Group Wage Survey","","","","","","","","","",""
2002-01-28 19:29:00,"I-02017-0001627","Children's Surgical Associates, Ltd.","1 Children's Center","34 and Civic Center Blvd","Philadelphia","PA","19104-4399","001","03/15/2002","03/14/2005","Research Technician","01/28/2002","03/15/2002","03/14/2005","041","Certified",29500.00000,"Year",,"N","Philadelphia","PA",26250.00000,"Other","2002","DOL Online Wage Library","","","","","","","","","",""
